run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
8,pronav,0.000,9.000,-30.720,208497,1.1320,1,1,5.195,21.279,5.87,0.040,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023244Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260708T023227Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260708T023227Z.log,line,standard,343059
9,pronav,0.000,-9.000,29.948,735393,0.7670,1,1,3.618,22.347,4.50,0.030,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023345Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260708T023328Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260708T023328Z.log,line,standard,435173
10,pronav,0.000,9.000,-29.165,231149,0.8100,1,1,3.710,21.698,4.36,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023450Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260708T023433Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260708T023433Z.log,line,standard,728420
11,pronav,0.000,-9.000,29.148,291705,1.5600,1,1,4.763,22.820,5.36,0.031,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023554Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260708T023537Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260708T023537Z.log,line,standard,544317
12,pronav,0.000,9.000,-28.372,6815,0.8590,1,1,4.400,23.728,5.09,0.033,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023656Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260708T023638Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260708T023638Z.log,line,standard,91499
13,pronav,0.000,-9.000,30.076,167415,1.2660,1,1,4.952,23.093,5.61,0.059,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023801Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260708T023744Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260708T023744Z.log,line,standard,289338
14,pronav,0.000,9.000,-28.706,356779,1.1350,1,1,4.767,21.976,6.66,0.046,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T023906Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260708T023848Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260708T023848Z.log,line,standard,118488
15,pronav,0.000,-9.000,28.634,225773,1.1490,1,1,4.578,22.947,5.18,0.036,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T024007Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260708T023949Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260708T023949Z.log,line,standard,377930
0,pursuit,0.000,12.000,-28.882,26226,1.4980,1,1,5.219,22.727,5.86,0.048,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T024622Z.csv,pursuit_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260708T024604Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260708T024604Z.log,line,standard,857665
1,pursuit,0.000,-12.000,30.025,256788,1.8060,1,1,5.497,22.955,6.42,0.020,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T024723Z.csv,pursuit_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260708T024705Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260708T024705Z.log,line,standard,778181
2,pursuit,0.000,12.000,-30.130,772247,1.4410,1,1,5.605,20.685,6.00,0.041,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T024827Z.csv,pursuit_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260708T024810Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260708T024810Z.log,line,standard,832313
3,pursuit,0.000,-12.000,28.107,776647,2.1790,1,1,6.434,21.414,7.03,0.053,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T024927Z.csv,pursuit_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260708T024909Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260708T024909Z.log,line,standard,447246
4,pursuit,0.000,12.000,-28.123,91162,1.7340,1,1,6.615,21.396,7.25,0.063,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T025029Z.csv,pursuit_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260708T025012Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260708T025012Z.log,line,standard,791817
5,pursuit,0.000,-12.000,29.571,33327,1.4120,1,1,5.785,22.536,6.19,0.037,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T025127Z.csv,pursuit_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260708T025110Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260708T025110Z.log,line,standard,102230
6,pursuit,0.000,12.000,-30.711,229259,1.3240,1,1,5.001,21.328,5.67,0.041,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T025231Z.csv,pursuit_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260708T025214Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260708T025214Z.log,line,standard,955711
7,pursuit,0.000,-12.000,28.498,631263,1.7460,1,1,5.381,22.148,6.02,0.039,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T025333Z.csv,pursuit_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260708T025315Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260708T025315Z.log,line,standard,325326
8,pronav,0.000,12.000,-30.720,208497,1.5280,1,1,5.959,21.832,6.86,0.035,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T025437Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260708T025420Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260708T025420Z.log,line,standard,343059
9,pronav,0.000,-12.000,29.948,735393,1.3810,1,1,5.242,21.927,5.92,0.038,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T025539Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260708T025521Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260708T025521Z.log,line,standard,435173
10,pronav,0.000,12.000,-29.165,231149,1.3130,1,1,5.290,22.421,6.00,0.021,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T025642Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260708T025624Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260708T025624Z.log,line,standard,728420
11,pronav,0.000,-12.000,29.148,291705,1.9700,1,1,6.914,22.228,7.53,0.058,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T025744Z.csv,pronav_12.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260708T025727Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260708T025727Z.log,line,standard,544317
12,pronav,0.000,12.000,-28.372,6815,1.3400,1,1,5.562,21.983,6.20,0.042,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T025846Z.csv,pronav_12.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260708T025829Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260708T025829Z.log,line,standard,91499
